Year,Month,Day,Capital,Max Risk,No of lots,Trade Risk,Entry,Entry Time,Point Risk,Exit,Exit Time,PnL,New Capital
2018,12,27,873096.2500000003,8730.962500000003,2.0,7500.0,10817.9,2018-12-27 09:15:00+05:30,100.0,10778.4,2018-12-27 15:20:00+05:30,-2864.999999999918,870231.2500000005
2018,12,28,870231.2500000005,8702.312500000005,2.0,7500.0,10820.95,2018-12-28 09:15:00+05:30,100.0,10857.35,2018-12-28 15:20:00+05:30,2797.4999999999454,873028.7500000005
2018,12,31,873028.7500000005,8730.287500000004,2.0,7500.0,10913.2,2018-12-31 09:15:00+05:30,100.0,10860.55,2018-12-31 15:20:00+05:30,-3776.2500000000273,869252.5000000005
2019,01,03,869252.5000000005,8692.525000000005,2.0,7500.0,10810.2,2019-01-03 09:43:00+05:30,100.0,10704.65,2019-01-03 12:23:00+05:30,-7916.250000000083,861336.2500000003
2019,01,04,861336.2500000003,8613.362500000003,2.0,7500.0,10699.7,2019-01-04 09:15:00+05:30,100.0,10725.05,2019-01-04 15:20:00+05:30,2163.749999999891,863500.0000000002
2019,01,07,863500.0000000002,8635.000000000002,2.0,7500.0,10804.85,2019-01-07 09:15:00+05:30,100.0,10774.15,2019-01-07 15:20:00+05:30,-2208.7500000000546,861291.2500000002
2019,01,08,861291.2500000002,8612.912500000002,2.0,7500.0,10798.3,2019-01-08 10:17:00+05:30,100.0,10799.15,2019-01-08 15:20:00+05:30,435.00000000008185,861726.2500000003
2019,01,09,861726.2500000003,8617.262500000004,2.0,7500.0,10862.4,2019-01-09 09:15:00+05:30,100.0,10752.6,2019-01-09 14:00:00+05:30,-8234.999999999945,853491.2500000003
2019,01,09,853491.2500000003,8534.912500000004,2.0,7500.0,10818.6,2019-01-09 14:42:00+05:30,100.0,10854.45,2019-01-09 15:20:00+05:30,2958.749999999918,856450.0000000002
2019,01,11,856450.0000000002,8564.500000000002,2.0,7500.0,10844.75,2019-01-11 09:16:00+05:30,100.0,10744.15,2019-01-11 14:00:00+05:30,-7545.000000000026,848905.0000000002
2019,01,15,848905.0000000002,8489.050000000003,2.0,7500.0,10777.55,2019-01-15 09:15:00+05:30,100.0,10890.95,2019-01-15 15:20:00+05:30,8505.00000000011,857410.0000000003
2019,01,16,857410.0000000003,8574.100000000004,2.0,7500.0,10915.55,2019-01-16 09:15:00+05:30,100.0,10885.6,2019-01-16 15:20:00+05:30,-2141.2499999999454,855268.7500000003
2019,01,17,855268.7500000003,8552.687500000004,2.0,7500.0,10920.85,2019-01-17 09:15:00+05:30,100.0,10895.85,2019-01-17 15:20:00+05:30,-1829.9999999999727,853438.7500000003
2019,01,18,853438.7500000003,8534.387500000004,2.0,7500.0,10927.65,2019-01-18 09:15:00+05:30,100.0,10905.6,2019-01-18 15:20:00+05:30,-1462.5,851976.2500000003
2019,01,21,851976.2500000003,8519.762500000004,2.0,7500.0,10936.05,2019-01-21 09:36:00+05:30,100.0,10955.15,2019-01-21 15:20:00+05:30,1608.7500000000546,853585.0000000003
2019,01,24,853585.0000000003,8535.850000000004,2.0,7500.0,10857.4,2019-01-24 10:46:00+05:30,100.0,10853.5,2019-01-24 15:20:00+05:30,-101.25000000002728,853483.7500000003
2019,01,25,853483.7500000003,8534.837500000003,2.0,7500.0,10909.5,2019-01-25 09:15:00+05:30,100.0,10787.6,2019-01-25 14:18:00+05:30,-9142.499999999973,844341.2500000003
2019,01,28,844341.2500000003,8443.412500000004,2.0,7500.0,10803.95,2019-01-28 09:23:00+05:30,100.0,10703.3,2019-01-28 09:50:00+05:30,-7548.750000000109,836792.5000000002
2019,01,30,836792.5000000002,8367.925000000003,2.0,7500.0,10706.85,2019-01-30 09:15:00+05:30,100.0,10657.5,2019-01-30 15:20:00+05:30,-3345.0000000000273,833447.5000000002
2019,01,31,833447.5000000002,8334.475000000002,2.0,7500.0,10690.55,2019-01-31 09:15:00+05:30,100.0,10829.2,2019-01-31 15:20:00+05:30,10631.25,844078.7500000002
2019,02,01,844078.7500000002,8440.787500000002,2.0,7500.0,10851.35,2019-02-01 09:15:00+05:30,100.0,10893.45,2019-02-01 15:20:00+05:30,3483.749999999918,847562.5000000001
2019,02,05,847562.5000000001,8475.625000000002,2.0,7500.0,10936.75,2019-02-05 12:00:00+05:30,100.0,10932.75,2019-02-05 15:20:00+05:30,-108.75000000005457,847453.7500000001
2019,02,06,847453.7500000001,8474.537500000002,2.0,7500.0,10965.1,2019-02-06 09:15:00+05:30,100.0,11060.8,2019-02-06 15:20:00+05:30,7196.249999999918,854650.0
2019,02,07,854650.0,8546.5,2.0,7500.0,11096.3,2019-02-07 09:26:00+05:30,100.0,11053.95,2019-02-07 15:20:00+05:30,-2887.5,851762.5
2019,02,13,851762.5,8517.625,2.0,7500.0,10870.55,2019-02-13 09:15:00+05:30,100.0,10780.5,2019-02-13 15:20:00+05:30,-6513.749999999891,845248.7500000001
2019,02,18,845248.7500000001,8452.487500000001,2.0,7500.0,10759.05,2019-02-18 09:15:00+05:30,100.0,10657.4,2019-02-18 09:52:00+05:30,-7623.749999999973,837625.0000000001
2019,02,19,837625.0000000001,8376.250000000002,2.0,7500.0,10661.05,2019-02-19 09:17:00+05:30,100.0,10596.9,2019-02-19 15:20:00+05:30,-4507.499999999891,833117.5000000002
2019,02,20,833117.5000000002,8331.175000000003,2.0,7500.0,10655.45,2019-02-20 09:15:00+05:30,100.0,10741.05,2019-02-20 15:20:00+05:30,6419.999999999891,839537.5000000001
2019,02,21,839537.5000000001,8395.375000000002,2.0,7500.0,10769.2,2019-02-21 11:30:00+05:30,100.0,10792.55,2019-02-21 15:20:00+05:30,1837.5,841375.0000000001
2019,02,25,841375.0000000001,8413.750000000002,2.0,7500.0,10824.8,2019-02-25 09:15:00+05:30,100.0,10880.1,2019-02-25 15:20:00+05:30,4215.000000000055,845590.0000000001
2019,02,27,845590.0000000001,8455.900000000001,2.0,7500.0,10881.2,2019-02-27 09:15:00+05:30,100.0,10780.5,2019-02-27 12:01:00+05:30,-7552.500000000055,838037.5000000001
2019,02,28,838037.5000000001,8380.375000000002,2.0,7500.0,10865.7,2019-02-28 09:15:00+05:30,100.0,10791.3,2019-02-28 15:20:00+05:30,-5531.25,832506.2500000001
2019,03,01,832506.2500000001,8325.062500000002,2.0,7500.0,10842.65,2019-03-01 09:15:00+05:30,100.0,10859.0,2019-03-01 15:20:00+05:30,1320.0000000000273,833826.2500000001
2019,03,05,833826.2500000001,8338.2625,2.0,7500.0,10889.1,2019-03-05 10:52:00+05:30,100.0,10988.6,2019-03-05 15:20:00+05:30,7657.500000000027,841483.7500000001
2019,03,06,841483.7500000001,8414.837500000001,2.0,7500.0,11024.85,2019-03-06 09:15:00+05:30,100.0,11048.5,2019-03-06 15:20:00+05:30,1773.7499999999727,843257.5000000001
2019,03,07,843257.5000000001,8432.575,2.0,7500.0,11077.95,2019-03-07 09:15:00+05:30,100.0,11050.5,2019-03-07 15:20:00+05:30,-2040.0000000000548,841217.5000000001
2019,03,11,841217.5000000001,8412.175000000001,2.0,7500.0,11068.75,2019-03-11 09:15:00+05:30,100.0,11167.7,2019-03-11 15:20:00+05:30,7923.749999999974,849141.2500000001
2019,03,12,849141.2500000001,8491.412500000002,2.0,7500.0,11231.35,2019-03-12 09:15:00+05:30,100.0,11293.25,2019-03-12 15:20:00+05:30,4792.499999999973,853933.7500000001
2019,03,13,853933.7500000001,8539.337500000001,2.0,7500.0,11326.2,2019-03-13 09:15:00+05:30,100.0,11345.2,2019-03-13 15:20:00+05:30,1488.7499999998909,855422.5
2019,03,14,855422.5,8554.225,2.0,7500.0,11382.5,2019-03-14 09:15:00+05:30,100.0,11340.35,2019-03-14 15:20:00+05:30,-3108.7500000000546,852313.75
2019,03,15,852313.75,8523.1375,2.0,7500.0,11376.85,2019-03-15 09:15:00+05:30,100.0,11414.2,2019-03-15 15:20:00+05:30,2898.7499999999727,855212.5
2019,03,18,855212.5,8552.125,2.0,7500.0,11473.85,2019-03-18 09:15:00+05:30,100.0,11467.45,2019-03-18 15:20:00+05:30,-479.9999999999727,854732.5
2019,03,19,854732.5,8547.325,2.0,7500.0,11511.5,2019-03-19 14:01:00+05:30,100.0,11537.55,2019-03-19 15:20:00+05:30,2122.4999999999454,856855.0
2019,03,22,856855.0,8568.55,2.0,7500.0,11548.9,2019-03-22 09:15:00+05:30,100.0,11446.6,2019-03-22 14:16:00+05:30,-7672.499999999946,849182.5
2019,03,26,849182.5,8491.825,2.0,7500.0,11392.45,2019-03-26 09:15:00+05:30,100.0,11482.3,2019-03-26 15:20:00+05:30,6914.999999999918,856097.4999999999
2019,03,27,856097.4999999999,8560.974999999999,2.0,7500.0,11531.45,2019-03-27 09:15:00+05:30,100.0,11413.55,2019-03-27 13:50:00+05:30,-8842.50000000011,847254.9999999998
2019,03,28,847254.9999999998,8472.549999999997,2.0,7500.0,11463.65,2019-03-28 09:15:00+05:30,100.0,11574.3,2019-03-28 15:20:00+05:30,8478.750000000082,855733.7499999999
2019,03,29,855733.7499999999,8557.3375,2.0,7500.0,11625.45,2019-03-29 09:15:00+05:30,100.0,11620.05,2019-03-29 15:20:00+05:30,-326.2500000000273,855407.4999999999
2019,04,01,855407.4999999999,8554.074999999999,2.0,7500.0,11665.2,2019-04-01 09:15:00+05:30,100.0,11656.15,2019-04-01 15:20:00+05:30,-431.25,854976.2499999999
2019,04,02,854976.2499999999,8549.762499999999,2.0,7500.0,11711.55,2019-04-02 09:15:00+05:30,100.0,11722.8,2019-04-02 15:20:00+05:30,847.5000000000819,855823.75
2019,04,03,855823.75,8558.2375,2.0,7500.0,11754.45,2019-04-03 09:19:00+05:30,100.0,11654.45,2019-04-03 15:06:00+05:30,-7500.0,848323.75
2019,04,05,848323.75,8483.2375,2.0,7500.0,11638.4,2019-04-05 09:15:00+05:30,100.0,11674.5,2019-04-05 15:20:00+05:30,2707.5000000000273,851031.25
2019,04,09,851031.25,8510.3125,2.0,7500.0,11631.45,2019-04-09 09:50:00+05:30,100.0,11676.2,2019-04-09 15:20:00+05:30,3787.5,854818.75
2019,04,12,854818.75,8548.1875,2.0,7500.0,11636.5,2019-04-12 14:11:00+05:30,100.0,11641.6,2019-04-12 15:20:00+05:30,382.5000000000273,855201.25
2019,04,15,855201.25,8552.0125,2.0,7500.0,11667.0,2019-04-15 09:15:00+05:30,100.0,11685.95,2019-04-15 15:20:00+05:30,1541.2499999999454,856742.5
2019,04,16,856742.5,8567.425,2.0,7500.0,11736.2,2019-04-16 09:15:00+05:30,100.0,11783.55,2019-04-16 15:20:00+05:30,3614.999999999918,860357.4999999999
2019,04,18,860357.4999999999,8603.574999999999,2.0,7500.0,11856.15,2019-04-18 09:15:00+05:30,100.0,11754.2,2019-04-18 10:11:00+05:30,-7646.249999999919,852711.25
2019,04,23,852711.25,8527.1125,2.0,7500.0,11623.85,2019-04-23 09:18:00+05:30,100.0,11576.6,2019-04-23 15:20:00+05:30,-3363.7500000000273,849347.5
2019,04,24,849347.5,8493.475,2.0,7500.0,11619.75,2019-04-24 09:15:00+05:30,100.0,11728.7,2019-04-24 15:20:00+05:30,8351.250000000027,857698.75
2019,04,25,857698.75,8576.9875,2.0,7500.0,11755.45,2019-04-25 09:31:00+05:30,100.0,11654.5,2019-04-25 15:02:00+05:30,-7571.250000000054,850127.5
2019,04,26,850127.5,8501.275,2.0,7500.0,11683.75,2019-04-26 09:15:00+05:30,100.0,11753.55,2019-04-26 15:20:00+05:30,5400.0,855527.5
2019,05,02,855527.5,8555.275,2.0,7500.0,11770.95,2019-05-02 10:07:00+05:30,100.0,11720.55,2019-05-02 15:20:00+05:30,-3532.5000000000273,851995.0
2019,05,03,851995.0,8519.95,2.0,7500.0,11750.85,2019-05-03 09:19:00+05:30,100.0,11713.8,2019-05-03 15:20:00+05:30,-2775.0,849220.0
2019,05,07,849220.0,8492.2,2.0,7500.0,11651.5,2019-05-07 09:15:00+05:30,100.0,11549.3,2019-05-07 14:38:00+05:30,-7665.0000000000555,841555.0
2019,05,10,841555.0,8415.55,2.0,7500.0,11336.4,2019-05-10 09:16:00+05:30,100.0,11276.8,2019-05-10 15:20:00+05:30,-4222.499999999945,837332.5
2019,05,13,837332.5,8373.325,2.0,7500.0,11287.05,2019-05-13 10:06:00+05:30,100.0,11184.1,2019-05-13 14:59:00+05:30,-7721.249999999917,829611.2500000001
2019,05,14,829611.2500000001,8296.112500000001,2.0,7500.0,11188.45,2019-05-14 13:24:00+05:30,100.0,11233.4,2019-05-14 15:20:00+05:30,3900.0,833511.2500000001
2019,05,15,833511.2500000001,8335.112500000001,2.0,7500.0,11271.7,2019-05-15 09:15:00+05:30,100.0,11166.15,2019-05-15 15:04:00+05:30,-7916.250000000083,825595.0
2019,05,16,825595.0,8255.95,2.0,7500.0,11180.35,2019-05-16 09:15:00+05:30,100.0,11277.7,2019-05-16 15:20:00+05:30,7484.999999999945,833080.0
2019,05,17,833080.0,8330.8,2.0,7500.0,11311.95,2019-05-17 09:20:00+05:30,100.0,11402.25,2019-05-17 15:20:00+05:30,6828.749999999945,839908.75
2019,05,20,839908.75,8399.0875,2.0,7500.0,11651.9,2019-05-20 09:15:00+05:30,100.0,11818.7,2019-05-20 15:20:00+05:30,12611.249999999973,852520.0
2019,05,21,852520.0,8525.2,2.0,7500.0,11863.65,2019-05-21 09:15:00+05:30,100.0,11758.5,2019-05-21 13:11:00+05:30,-7886.249999999973,844633.75
2019,05,22,844633.75,8446.3375,2.0,7500.0,11745.85,2019-05-22 09:20:00+05:30,100.0,11730.25,2019-05-22 15:20:00+05:30,-1016.2500000000819,843617.4999999999
2019,05,23,843617.4999999999,8436.175,2.0,7500.0,11901.3,2019-05-23 09:15:00+05:30,100.0,11790.95,2019-05-23 12:28:00+05:30,-8276.24999999989,835341.25
2019,05,23,835341.25,8353.4125,2.0,7500.0,11794.95,2019-05-23 12:29:00+05:30,100.0,11693.55,2019-05-23 14:55:00+05:30,-7605.000000000108,827736.2499999999
2019,05,24,827736.2499999999,8277.3625,2.0,7500.0,11748.0,2019-05-24 09:15:00+05:30,100.0,11839.15,2019-05-24 15:20:00+05:30,6963.750000000027,834699.9999999999
2019,05,27,834699.9999999999,8346.999999999998,2.0,7500.0,11876.5,2019-05-27 09:25:00+05:30,100.0,11909.6,2019-05-27 15:20:00+05:30,2759.9999999999454,837459.9999999999
2019,05,28,837459.9999999999,8374.599999999999,2.0,7500.0,11958.35,2019-05-28 09:15:00+05:30,100.0,11924.25,2019-05-28 15:20:00+05:30,-2546.2500000000546,834913.7499999999
2019,05,30,834913.7499999999,8349.137499999999,2.0,7500.0,11897.85,2019-05-30 09:40:00+05:30,100.0,11943.15,2019-05-30 15:20:00+05:30,3397.4999999999454,838311.2499999999
2019,05,31,838311.2499999999,8383.1125,2.0,7500.0,11999.8,2019-05-31 09:15:00+05:30,100.0,11832.15,2019-05-31 12:00:00+05:30,-12573.749999999973,825737.4999999999
2019,06,03,825737.4999999999,8257.374999999998,2.0,7500.0,11953.75,2019-06-03 09:15:00+05:30,100.0,12092.25,2019-06-03 15:20:00+05:30,10387.5,836124.9999999999
2019,06,07,836124.9999999999,8361.249999999998,2.0,7500.0,11886.85,2019-06-07 10:17:00+05:30,100.0,11857.4,2019-06-07 15:20:00+05:30,-2171.2500000000546,833953.7499999999
2019,06,10,833953.7499999999,8339.537499999999,2.0,7500.0,11934.9,2019-06-10 09:15:00+05:30,100.0,11924.1,2019-06-10 15:20:00+05:30,-809.9999999999454,833143.7499999999
2019,06,11,833143.7499999999,8331.437499999998,2.0,7500.0,11959.85,2019-06-11 09:15:00+05:30,100.0,11965.25,2019-06-11 15:20:00+05:30,404.9999999999727,833548.7499999999
2019,06,17,833548.7499999999,8335.4875,2.0,7500.0,11844.0,2019-06-17 09:15:00+05:30,100.0,11743.2,2019-06-17 10:03:00+05:30,-7559.999999999945,825988.7499999999
2019,06,18,825988.7499999999,8259.887499999999,2.0,7500.0,11703.9,2019-06-18 09:16:00+05:30,100.0,11697.2,2019-06-18 15:20:00+05:30,-206.25,825782.4999999999
2019,06,19,825782.4999999999,8257.824999999999,2.0,7500.0,11744.45,2019-06-19 09:15:00+05:30,100.0,11643.65,2019-06-19 14:40:00+05:30,-7560.000000000082,818222.4999999998
2019,06,20,818222.4999999998,8182.224999999998,2.0,7500.0,11737.3,2019-06-20 10:59:00+05:30,100.0,11831.7,2019-06-20 15:20:00+05:30,7140.000000000055,825362.4999999998
2019,06,25,825362.4999999998,8253.624999999998,2.0,7500.0,11732.4,2019-06-25 12:16:00+05:30,100.0,11785.9,2019-06-25 15:20:00+05:30,4132.500000000027,829494.9999999998
2019,06,26,829494.9999999998,8294.949999999997,2.0,7500.0,11806.6,2019-06-26 09:25:00+05:30,100.0,11842.5,2019-06-26 15:20:00+05:30,2756.25,832251.2499999998
2019,06,27,832251.2499999998,8322.512499999997,2.0,7500.0,11874.8,2019-06-27 09:15:00+05:30,100.0,11842.05,2019-06-27 15:20:00+05:30,-2456.25,829794.9999999998
2019,07,01,829794.9999999998,8297.949999999997,2.0,7500.0,11839.9,2019-07-01 09:15:00+05:30,100.0,11863.9,2019-07-01 15:20:00+05:30,1931.25,831726.2499999998
2019,07,02,831726.2499999998,8317.262499999997,2.0,7500.0,11896.6,2019-07-02 14:01:00+05:30,100.0,11910.25,2019-07-02 15:20:00+05:30,1192.4999999999727,832918.7499999998
2019,07,03,832918.7499999998,8329.187499999998,2.0,7500.0,11937.45,2019-07-03 14:19:00+05:30,100.0,11916.15,2019-07-03 15:20:00+05:30,-1421.2500000000546,831497.4999999998
2019,07,04,831497.4999999998,8314.974999999999,2.0,7500.0,11944.6,2019-07-04 09:27:00+05:30,100.0,11941.15,2019-07-04 15:20:00+05:30,-75.0,831422.4999999998
2019,07,05,831422.4999999998,8314.224999999999,2.0,7500.0,11972.7,2019-07-05 09:15:00+05:30,100.0,11869.9,2019-07-05 13:05:00+05:30,-7710.000000000082,823712.4999999997
2019,07,10,823712.4999999997,8237.124999999996,2.0,7500.0,11586.2,2019-07-10 09:42:00+05:30,100.0,11485.7,2019-07-10 12:44:00+05:30,-7537.499999999999,816174.9999999997
2019,07,11,816174.9999999997,8161.749999999996,2.0,7500.0,11561.45,2019-07-11 09:15:00+05:30,100.0,11578.65,2019-07-11 15:20:00+05:30,1642.4999999999727,817817.4999999997
2019,07,12,817817.4999999997,8178.1749999999965,2.0,7500.0,11608.3,2019-07-12 09:15:00+05:30,100.0,11549.8,2019-07-12 15:20:00+05:30,-4301.249999999891,813516.2499999998
2019,07,15,813516.2499999998,8135.162499999998,2.0,7500.0,11614.75,2019-07-15 09:15:00+05:30,100.0,11587.8,2019-07-15 15:20:00+05:30,-1841.2499999999454,811674.9999999998
2019,07,16,811674.9999999998,8116.749999999998,2.0,7500.0,11619.4,2019-07-16 09:39:00+05:30,100.0,11664.25,2019-07-16 15:20:00+05:30,3495.0000000000273,815169.9999999998
2019,07,17,815169.9999999998,8151.699999999998,2.0,7500.0,11690.25,2019-07-17 10:07:00+05:30,100.0,11683.0,2019-07-17 15:20:00+05:30,-487.5,814682.4999999998
2019,07,19,814682.4999999998,8146.824999999998,2.0,7500.0,11639.6,2019-07-19 09:15:00+05:30,100.0,11537.65,2019-07-19 09:50:00+05:30,-7646.250000000054,807036.2499999998
2019,07,23,807036.2499999998,8070.362499999997,2.0,7500.0,11372.25,2019-07-23 09:15:00+05:30,100.0,11326.4,2019-07-23 15:20:00+05:30,-3420.0000000000273,803616.2499999998
2019,07,24,803616.2499999998,8036.162499999998,2.0,7500.0,11357.2,2019-07-24 09:17:00+05:30,100.0,11254.95,2019-07-24 09:58:00+05:30,-7668.75,795947.4999999998
2019,07,25,795947.4999999998,7959.474999999998,2.0,7500.0,11298.1,2019-07-25 09:15:00+05:30,100.0,11253.85,2019-07-25 15:20:00+05:30,-3251.2500000000273,792696.2499999998
2019,07,26,792696.2499999998,7926.962499999998,2.0,7500.0,11290.85,2019-07-26 11:32:00+05:30,100.0,11290.4,2019-07-26 15:20:00+05:30,270.0000000000273,792966.2499999998
2019,07,30,792966.2499999998,7929.662499999998,2.0,7500.0,11222.35,2019-07-30 09:17:00+05:30,100.0,11118.7,2019-07-30 14:36:00+05:30,-7773.749999999974,785192.4999999998
2019,07,31,785192.4999999998,7851.924999999997,2.0,7500.0,11108.95,2019-07-31 14:20:00+05:30,100.0,11116.8,2019-07-31 15:20:00+05:30,1016.2499999999455,786208.7499999998
2019,08,02,786208.7499999998,7862.087499999998,2.0,7500.0,11021.55,2019-08-02 13:54:00+05:30,100.0,10996.9,2019-08-02 15:20:00+05:30,-1398.7499999999727,784809.9999999998
2019,08,06,784809.9999999998,7848.099999999998,2.0,7500.0,10891.45,2019-08-06 09:17:00+05:30,100.0,10934.05,2019-08-06 15:20:00+05:30,3363.749999999891,788173.7499999997
2019,08,07,788173.7499999997,7881.7374999999965,2.0,7500.0,10959.05,2019-08-07 09:47:00+05:30,100.0,10857.05,2019-08-07 15:09:00+05:30,-7650.0,780523.7499999997
2019,08,08,780523.7499999997,7805.2374999999965,2.0,7500.0,10899.2,2019-08-08 09:15:00+05:30,100.0,11039.5,2019-08-08 15:20:00+05:30,10634.999999999945,791158.7499999997
2019,08,09,791158.7499999997,7911.587499999997,2.0,7500.0,11087.9,2019-08-09 09:15:00+05:30,100.0,11109.0,2019-08-09 15:20:00+05:30,1908.7500000000546,793067.4999999997
2019,08,13,793067.4999999997,7930.6749999999965,2.0,7500.0,11139.4,2019-08-13 09:15:00+05:30,100.0,11033.75,2019-08-13 13:15:00+05:30,-7923.749999999974,785143.7499999997
2019,08,14,785143.7499999997,7851.437499999996,2.0,7500.0,11003.25,2019-08-14 09:15:00+05:30,100.0,11024.25,2019-08-14 15:20:00+05:30,1792.4999999999727,786936.2499999997
